,WGATAR_id,Hudep2_TAD_position
1732,WGATAR_851,chr13:27940000-28400000
1733,WGATAR_851,chr13:27940000-28400000
1734,WGATAR_851,chr13:27940000-28400000
1735,WGATAR_856,chr13:27940000-28400000
1736,WGATAR_856,chr13:27940000-28400000
1737,WGATAR_2448,chrX:48460000-48810000
1738,WGATAR_859,chr13:27940000-28400000
1739,WGATAR_2448,chrX:48460000-48810000
1740,WGATAR_2448,chrX:48460000-48810000
1741,WGATAR_2448,chrX:48460000-48810000
1742,WGATAR_2448,chrX:48460000-48810000
1743,WGATAR_2448,chrX:48460000-48810000
1744,WGATAR_2448,chrX:48460000-48810000
1745,WGATAR_2448,chrX:48460000-48810000
1746,WGATAR_859,chr13:27940000-28400000
1747,WGATAR_859,chr13:27940000-28400000
1748,WGATAR_859,chr13:27940000-28400000
1749,WGATAR_859,chr13:27940000-28400000
1750,WGATAR_859,chr13:27940000-28400000
1751,WGATAR_859,chr13:27940000-28400000
1752,WGATAR_859,chr13:27940000-28400000
1753,WGATAR_859,chr13:27940000-28400000
1754,WGATAR_856,chr13:27940000-28400000
1755,WGATAR_859,chr13:27940000-28400000
1756,WGATAR_859,chr13:27940000-28400000
1757,WGATAR_859,chr13:27940000-28400000
1758,WGATAR_859,chr13:27940000-28400000
1759,WGATAR_859,chr13:27940000-28400000
1760,WGATAR_854,chr13:27940000-28400000
1761,WGATAR_854,chr13:27940000-28400000
1762,WGATAR_854,chr13:27940000-28400000
1763,WGATAR_854,chr13:27940000-28400000
1764,WGATAR_854,chr13:27940000-28400000
1765,WGATAR_856,chr13:27940000-28400000
1766,WGATAR_856,chr13:27940000-28400000
1767,WGATAR_856,chr13:27940000-28400000
1768,WGATAR_856,chr13:27940000-28400000
1769,WGATAR_2286,chr7:55830000-56180000
1770,WGATAR_578,chr11:47650000-47880000
1771,WGATAR_2286,chr7:55830000-56180000
1772,WGATAR_1704,chr20:35380000-36190000
1773,WGATAR_1704,chr20:35380000-36190000
1774,WGATAR_1704,chr20:35380000-36190000
1775,WGATAR_1704,chr20:35380000-36190000
1776,WGATAR_1704,chr20:35380000-36190000
1777,WGATAR_1704,chr20:35380000-36190000
1778,WGATAR_1704,chr20:35380000-36190000
1779,WGATAR_1701,chr20:35380000-36190000
1780,WGATAR_1704,chr20:35380000-36190000
1781,WGATAR_1701,chr20:35380000-36190000
1782,WGATAR_1701,chr20:35380000-36190000
1783,WGATAR_1701,chr20:35380000-36190000
1784,WGATAR_1701,chr20:35380000-36190000
1785,WGATAR_1701,chr20:35380000-36190000
1786,WGATAR_1701,chr20:35380000-36190000
1787,WGATAR_1704,chr20:35380000-36190000
1788,WGATAR_1704,chr20:35380000-36190000
1789,WGATAR_1701,chr20:35380000-36190000
1790,WGATAR_1703,chr20:35380000-36190000
1791,WGATAR_1703,chr20:35380000-36190000
1792,WGATAR_1703,chr20:35380000-36190000
1793,WGATAR_1703,chr20:35380000-36190000
1794,WGATAR_1703,chr20:35380000-36190000
1795,WGATAR_1703,chr20:35380000-36190000
1796,WGATAR_1703,chr20:35380000-36190000
1797,WGATAR_1703,chr20:35380000-36190000
1798,WGATAR_1704,chr20:35380000-36190000
1799,WGATAR_1703,chr20:35380000-36190000
1800,WGATAR_1703,chr20:35380000-36190000
1801,WGATAR_1703,chr20:35380000-36190000
1802,WGATAR_1703,chr20:35380000-36190000
1803,WGATAR_1703,chr20:35380000-36190000
1804,WGATAR_1704,chr20:35380000-36190000
1805,WGATAR_1701,chr20:35380000-36190000
1806,WGATAR_1701,chr20:35380000-36190000
1807,WGATAR_1703,chr20:35380000-36190000
1808,WGATAR_1700,chr20:35380000-36190000
1809,WGATAR_1700,chr20:35380000-36190000
1810,WGATAR_1700,chr20:35380000-36190000
1811,WGATAR_1700,chr20:35380000-36190000
1812,WGATAR_1700,chr20:35380000-36190000
1813,WGATAR_1700,chr20:35380000-36190000
1814,WGATAR_1700,chr20:35380000-36190000
1815,WGATAR_1700,chr20:35380000-36190000
1816,WGATAR_1700,chr20:35380000-36190000
1817,WGATAR_1696,chr20:35380000-36190000
1818,WGATAR_1696,chr20:35380000-36190000
1819,WGATAR_1696,chr20:35380000-36190000
1820,WGATAR_1696,chr20:35380000-36190000
1821,WGATAR_1696,chr20:35380000-36190000
1822,WGATAR_1697,chr20:35380000-36190000
1823,WGATAR_1700,chr20:35380000-36190000
1824,WGATAR_1700,chr20:35380000-36190000
1825,WGATAR_1701,chr20:35380000-36190000
1826,WGATAR_1702,chr20:35380000-36190000
1827,WGATAR_1701,chr20:35380000-36190000
1828,WGATAR_1702,chr20:35380000-36190000
1829,WGATAR_1702,chr20:35380000-36190000
1830,WGATAR_1702,chr20:35380000-36190000
1831,WGATAR_1702,chr20:35380000-36190000
1832,WGATAR_1702,chr20:35380000-36190000
1833,WGATAR_1699,chr20:35380000-36190000
1834,WGATAR_1700,chr20:35380000-36190000
1835,WGATAR_1699,chr20:35380000-36190000
1836,WGATAR_1699,chr20:35380000-36190000
1837,WGATAR_1699,chr20:35380000-36190000
1838,WGATAR_1699,chr20:35380000-36190000
1839,WGATAR_1699,chr20:35380000-36190000
1840,WGATAR_1700,chr20:35380000-36190000
1841,WGATAR_1703,chr20:35380000-36190000
1842,WGATAR_1705,chr20:35380000-36190000
1843,WGATAR_2286,chr7:55830000-56180000
1844,WGATAR_1745,chr20:47550000-47930000
1845,WGATAR_1745,chr20:47550000-47930000
1846,WGATAR_1745,chr20:47550000-47930000
1847,WGATAR_1745,chr20:47550000-47930000
1848,WGATAR_1745,chr20:47550000-47930000
1849,WGATAR_1745,chr20:47550000-47930000
1850,WGATAR_1745,chr20:47550000-47930000
1851,WGATAR_1745,chr20:47550000-47930000
1852,WGATAR_1744,chr20:47550000-47930000
1853,WGATAR_1745,chr20:47550000-47930000
1854,WGATAR_1745,chr20:47550000-47930000
1855,WGATAR_1745,chr20:47550000-47930000
1856,WGATAR_1745,chr20:47550000-47930000
1857,WGATAR_1745,chr20:47550000-47930000
1858,WGATAR_1747,chr20:47550000-47930000
1859,WGATAR_1745,chr20:47550000-47930000
1860,WGATAR_1744,chr20:47550000-47930000
1861,WGATAR_1747,chr20:47550000-47930000
1862,WGATAR_1743,chr20:47550000-47930000
1863,WGATAR_1743,chr20:47550000-47930000
1864,WGATAR_1743,chr20:47550000-47930000
1865,WGATAR_1743,chr20:47550000-47930000
1866,WGATAR_1743,chr20:47550000-47930000
1867,WGATAR_1743,chr20:47550000-47930000
1868,WGATAR_1743,chr20:47550000-47930000
1869,WGATAR_1743,chr20:47550000-47930000
1870,WGATAR_1744,chr20:47550000-47930000
1871,WGATAR_1743,chr20:47550000-47930000
1872,WGATAR_1744,chr20:47550000-47930000
1873,WGATAR_1744,chr20:47550000-47930000
1874,WGATAR_1744,chr20:47550000-47930000
1875,WGATAR_1744,chr20:47550000-47930000
1876,WGATAR_1744,chr20:47550000-47930000
1877,WGATAR_1747,chr20:47550000-47930000
1878,WGATAR_1747,chr20:47550000-47930000
1879,WGATAR_1705,chr20:35380000-36190000
1880,WGATAR_1706,chr20:35380000-36190000
1881,WGATAR_1706,chr20:35380000-36190000
1882,WGATAR_1706,chr20:35380000-36190000
1883,WGATAR_1706,chr20:35380000-36190000
1884,WGATAR_1706,chr20:35380000-36190000
1885,WGATAR_1706,chr20:35380000-36190000
1886,WGATAR_1706,chr20:35380000-36190000
1887,WGATAR_1706,chr20:35380000-36190000
1888,WGATAR_1746,chr20:47550000-47930000
1889,WGATAR_1706,chr20:35380000-36190000
1890,WGATAR_1706,chr20:35380000-36190000
1891,WGATAR_1706,chr20:35380000-36190000
1892,WGATAR_1706,chr20:35380000-36190000
1893,WGATAR_1706,chr20:35380000-36190000
1894,WGATAR_1706,chr20:35380000-36190000
1895,WGATAR_1706,chr20:35380000-36190000
1896,WGATAR_1746,chr20:47550000-47930000
1897,WGATAR_1747,chr20:47550000-47930000
1898,WGATAR_1747,chr20:47550000-47930000
1899,WGATAR_1747,chr20:47550000-47930000
1900,WGATAR_1747,chr20:47550000-47930000
1901,WGATAR_1747,chr20:47550000-47930000
1902,WGATAR_1747,chr20:47550000-47930000
1903,WGATAR_1747,chr20:47550000-47930000
1904,WGATAR_1747,chr20:47550000-47930000
1905,WGATAR_1747,chr20:47550000-47930000
1906,WGATAR_1746,chr20:47550000-47930000
1907,WGATAR_1747,chr20:47550000-47930000
1908,WGATAR_1747,chr20:47550000-47930000
1909,WGATAR_1747,chr20:47550000-47930000
1910,WGATAR_1747,chr20:47550000-47930000
1911,WGATAR_1747,chr20:47550000-47930000
1912,WGATAR_1746,chr20:47550000-47930000
1913,WGATAR_1697,chr20:35380000-36190000
1914,WGATAR_1697,chr20:35380000-36190000
1915,WGATAR_1697,chr20:35380000-36190000
1916,WGATAR_1679,chr20:35380000-36190000
1917,WGATAR_1683,chr20:35380000-36190000
1918,WGATAR_1683,chr20:35380000-36190000
1919,WGATAR_1683,chr20:35380000-36190000
1920,WGATAR_1683,chr20:35380000-36190000
1921,WGATAR_1683,chr20:35380000-36190000
1922,WGATAR_1683,chr20:35380000-36190000
1923,WGATAR_1679,chr20:35380000-36190000
1924,WGATAR_1683,chr20:35380000-36190000
1925,WGATAR_1679,chr20:35380000-36190000
1926,WGATAR_1679,chr20:35380000-36190000
1927,WGATAR_1679,chr20:35380000-36190000
1928,WGATAR_1679,chr20:35380000-36190000
1929,WGATAR_1679,chr20:35380000-36190000
1930,WGATAR_1679,chr20:35380000-36190000
1931,WGATAR_1683,chr20:35380000-36190000
1932,WGATAR_1685,chr20:35380000-36190000
1933,WGATAR_1680,chr20:35380000-36190000
1934,WGATAR_1684,chr20:35380000-36190000
1935,WGATAR_1687,chr20:35380000-36190000
1936,WGATAR_1687,chr20:35380000-36190000
1937,WGATAR_1688,chr20:35380000-36190000
1938,WGATAR_1688,chr20:35380000-36190000
1939,WGATAR_1688,chr20:35380000-36190000
1940,WGATAR_1688,chr20:35380000-36190000
1941,WGATAR_1684,chr20:35380000-36190000
1942,WGATAR_1685,chr20:35380000-36190000
1943,WGATAR_1685,chr20:35380000-36190000
1944,WGATAR_1685,chr20:35380000-36190000
1945,WGATAR_1685,chr20:35380000-36190000
1946,WGATAR_1685,chr20:35380000-36190000
1947,WGATAR_1685,chr20:35380000-36190000
1948,WGATAR_1685,chr20:35380000-36190000
1949,WGATAR_1679,chr20:35380000-36190000
1950,WGATAR_1680,chr20:35380000-36190000
1951,WGATAR_1697,chr20:35380000-36190000
1952,WGATAR_1675,chr20:35380000-36190000
1953,WGATAR_1674,chr20:35380000-36190000
1954,WGATAR_1674,chr20:35380000-36190000
1955,WGATAR_1674,chr20:35380000-36190000
1956,WGATAR_1674,chr20:35380000-36190000
1957,WGATAR_1675,chr20:35380000-36190000
1958,WGATAR_1675,chr20:35380000-36190000
1959,WGATAR_1675,chr20:35380000-36190000
1960,WGATAR_1682,chr20:35380000-36190000
1961,WGATAR_1675,chr20:35380000-36190000
1962,WGATAR_1675,chr20:35380000-36190000
1963,WGATAR_1675,chr20:35380000-36190000
1964,WGATAR_1675,chr20:35380000-36190000
1965,WGATAR_1675,chr20:35380000-36190000
1966,WGATAR_1675,chr20:35380000-36190000
1967,WGATAR_1674,chr20:35380000-36190000
1968,WGATAR_1682,chr20:35380000-36190000
1969,WGATAR_1680,chr20:35380000-36190000
1970,WGATAR_1681,chr20:35380000-36190000
1971,WGATAR_1680,chr20:35380000-36190000
1972,WGATAR_1680,chr20:35380000-36190000
1973,WGATAR_1680,chr20:35380000-36190000
1974,WGATAR_1680,chr20:35380000-36190000
1975,WGATAR_1680,chr20:35380000-36190000
1976,WGATAR_1681,chr20:35380000-36190000
1977,WGATAR_1681,chr20:35380000-36190000
1978,WGATAR_1682,chr20:35380000-36190000
1979,WGATAR_1681,chr20:35380000-36190000
1980,WGATAR_1681,chr20:35380000-36190000
1981,WGATAR_1681,chr20:35380000-36190000
1982,WGATAR_1681,chr20:35380000-36190000
1983,WGATAR_1682,chr20:35380000-36190000
1984,WGATAR_1682,chr20:35380000-36190000
1985,WGATAR_1687,chr20:35380000-36190000
1986,WGATAR_1686,chr20:35380000-36190000
1987,WGATAR_1686,chr20:35380000-36190000
1988,WGATAR_1694,chr20:35380000-36190000
1989,WGATAR_1693,chr20:35380000-36190000
1990,WGATAR_1694,chr20:35380000-36190000
1991,WGATAR_1694,chr20:35380000-36190000
1992,WGATAR_1694,chr20:35380000-36190000
1993,WGATAR_1694,chr20:35380000-36190000
1994,WGATAR_1694,chr20:35380000-36190000
1995,WGATAR_1694,chr20:35380000-36190000
1996,WGATAR_1693,chr20:35380000-36190000
1997,WGATAR_1694,chr20:35380000-36190000
1998,WGATAR_1694,chr20:35380000-36190000
1999,WGATAR_1694,chr20:35380000-36190000
2000,WGATAR_1695,chr20:35380000-36190000
2001,WGATAR_1695,chr20:35380000-36190000
2002,WGATAR_1695,chr20:35380000-36190000
2003,WGATAR_1693,chr20:35380000-36190000
2004,WGATAR_1693,chr20:35380000-36190000
2005,WGATAR_1686,chr20:35380000-36190000
2006,WGATAR_1698,chr20:35380000-36190000
2007,WGATAR_1697,chr20:35380000-36190000
2008,WGATAR_1698,chr20:35380000-36190000
2009,WGATAR_1698,chr20:35380000-36190000
2010,WGATAR_1698,chr20:35380000-36190000
2011,WGATAR_1698,chr20:35380000-36190000
2012,WGATAR_1698,chr20:35380000-36190000
2013,WGATAR_1698,chr20:35380000-36190000
2014,WGATAR_1693,chr20:35380000-36190000
2015,WGATAR_1698,chr20:35380000-36190000
2016,WGATAR_1698,chr20:35380000-36190000
2017,WGATAR_1698,chr20:35380000-36190000
2018,WGATAR_1693,chr20:35380000-36190000
2019,WGATAR_1693,chr20:35380000-36190000
2020,WGATAR_1693,chr20:35380000-36190000
2021,WGATAR_1695,chr20:35380000-36190000
2022,WGATAR_1695,chr20:35380000-36190000
2023,WGATAR_1695,chr20:35380000-36190000
2024,WGATAR_1689,chr20:35380000-36190000
2025,WGATAR_1692,chr20:35380000-36190000
2026,WGATAR_1692,chr20:35380000-36190000
2027,WGATAR_1692,chr20:35380000-36190000
2028,WGATAR_1692,chr20:35380000-36190000
2029,WGATAR_1692,chr20:35380000-36190000
2030,WGATAR_1689,chr20:35380000-36190000
2031,WGATAR_1689,chr20:35380000-36190000
2032,WGATAR_1695,chr20:35380000-36190000
2033,WGATAR_1686,chr20:35380000-36190000
2034,WGATAR_1686,chr20:35380000-36190000
2035,WGATAR_1686,chr20:35380000-36190000
2036,WGATAR_1686,chr20:35380000-36190000
2037,WGATAR_1686,chr20:35380000-36190000
2038,WGATAR_1686,chr20:35380000-36190000
2039,WGATAR_1691,chr20:35380000-36190000
2040,WGATAR_1691,chr20:35380000-36190000
2041,WGATAR_1691,chr20:35380000-36190000
2042,WGATAR_1691,chr20:35380000-36190000
2043,WGATAR_1690,chr20:35380000-36190000
2044,WGATAR_1690,chr20:35380000-36190000
2045,WGATAR_1690,chr20:35380000-36190000
2046,WGATAR_1690,chr20:35380000-36190000
2047,WGATAR_1690,chr20:35380000-36190000
2048,WGATAR_1690,chr20:35380000-36190000
2049,WGATAR_1690,chr20:35380000-36190000
2050,WGATAR_1690,chr20:35380000-36190000
2051,WGATAR_1690,chr20:35380000-36190000
2052,WGATAR_1695,chr20:35380000-36190000
2053,WGATAR_1695,chr20:35380000-36190000
2054,WGATAR_1695,chr20:35380000-36190000
2055,WGATAR_1695,chr20:35380000-36190000
2056,WGATAR_1708,chr20:47550000-47930000
2057,WGATAR_1708,chr20:47550000-47930000
2058,WGATAR_1708,chr20:47550000-47930000
2059,WGATAR_1733,chr20:47550000-47930000
2060,WGATAR_1733,chr20:47550000-47930000
2061,WGATAR_1733,chr20:47550000-47930000
2062,WGATAR_1733,chr20:47550000-47930000
2063,WGATAR_1733,chr20:47550000-47930000
2064,WGATAR_1733,chr20:47550000-47930000
2065,WGATAR_1733,chr20:47550000-47930000
2066,WGATAR_1733,chr20:47550000-47930000
2067,WGATAR_1734,chr20:47550000-47930000
2068,WGATAR_1733,chr20:47550000-47930000
2069,WGATAR_1733,chr20:47550000-47930000
2070,WGATAR_1728,chr20:47550000-47930000
2071,WGATAR_1728,chr20:47550000-47930000
2072,WGATAR_1728,chr20:47550000-47930000
2073,WGATAR_1728,chr20:47550000-47930000
2074,WGATAR_1734,chr20:47550000-47930000
2075,WGATAR_1734,chr20:47550000-47930000
2076,WGATAR_1728,chr20:47550000-47930000
2077,WGATAR_1736,chr20:47550000-47930000
2078,WGATAR_1736,chr20:47550000-47930000
2079,WGATAR_1736,chr20:47550000-47930000
2080,WGATAR_1736,chr20:47550000-47930000
2081,WGATAR_1736,chr20:47550000-47930000
2082,WGATAR_1736,chr20:47550000-47930000
2083,WGATAR_1736,chr20:47550000-47930000
2084,WGATAR_1736,chr20:47550000-47930000
2085,WGATAR_1734,chr20:47550000-47930000
2086,WGATAR_1736,chr20:47550000-47930000
2087,WGATAR_1734,chr20:47550000-47930000
2088,WGATAR_1734,chr20:47550000-47930000
2089,WGATAR_1734,chr20:47550000-47930000
2090,WGATAR_1734,chr20:47550000-47930000
2091,WGATAR_1734,chr20:47550000-47930000
2092,WGATAR_1728,chr20:47550000-47930000
2093,WGATAR_1728,chr20:47550000-47930000
2094,WGATAR_1721,chr20:47550000-47930000
2095,WGATAR_1731,chr20:47550000-47930000
2096,WGATAR_1730,chr20:47550000-47930000
2097,WGATAR_1731,chr20:47550000-47930000
2098,WGATAR_1731,chr20:47550000-47930000
2099,WGATAR_1731,chr20:47550000-47930000
2100,WGATAR_1731,chr20:47550000-47930000
2101,WGATAR_1731,chr20:47550000-47930000
2102,WGATAR_1731,chr20:47550000-47930000
2103,WGATAR_1730,chr20:47550000-47930000
2104,WGATAR_1731,chr20:47550000-47930000
2105,WGATAR_1732,chr20:47550000-47930000
2106,WGATAR_1732,chr20:47550000-47930000
2107,WGATAR_1721,chr20:47550000-47930000
2108,WGATAR_1721,chr20:47550000-47930000
2109,WGATAR_1721,chr20:47550000-47930000
2110,WGATAR_1730,chr20:47550000-47930000
2111,WGATAR_1730,chr20:47550000-47930000
2112,WGATAR_1728,chr20:47550000-47930000
2113,WGATAR_1729,chr20:47550000-47930000
2114,WGATAR_1728,chr20:47550000-47930000
2115,WGATAR_1728,chr20:47550000-47930000
2116,WGATAR_1728,chr20:47550000-47930000
2117,WGATAR_1729,chr20:47550000-47930000
2118,WGATAR_1729,chr20:47550000-47930000
2119,WGATAR_1729,chr20:47550000-47930000
2120,WGATAR_1729,chr20:47550000-47930000
2121,WGATAR_1730,chr20:47550000-47930000
2122,WGATAR_1729,chr20:47550000-47930000
2123,WGATAR_1730,chr20:47550000-47930000
2124,WGATAR_1730,chr20:47550000-47930000
2125,WGATAR_1730,chr20:47550000-47930000
2126,WGATAR_1730,chr20:47550000-47930000
2127,WGATAR_1730,chr20:47550000-47930000
2128,WGATAR_1736,chr20:47550000-47930000
2129,WGATAR_1736,chr20:47550000-47930000
2130,WGATAR_1736,chr20:47550000-47930000
2131,WGATAR_1742,chr20:47550000-47930000
2132,WGATAR_1742,chr20:47550000-47930000
2133,WGATAR_1742,chr20:47550000-47930000
2134,WGATAR_1742,chr20:47550000-47930000
2135,WGATAR_1742,chr20:47550000-47930000
2136,WGATAR_1742,chr20:47550000-47930000
2137,WGATAR_1742,chr20:47550000-47930000
2138,WGATAR_1742,chr20:47550000-47930000
2139,WGATAR_1741,chr20:47550000-47930000
2140,WGATAR_1742,chr20:47550000-47930000
2141,WGATAR_1742,chr20:47550000-47930000
2142,WGATAR_1742,chr20:47550000-47930000
2143,WGATAR_1738,chr20:47550000-47930000
2144,WGATAR_1738,chr20:47550000-47930000
2145,WGATAR_1738,chr20:47550000-47930000
2146,WGATAR_1742,chr20:47550000-47930000
2147,WGATAR_1741,chr20:47550000-47930000
2148,WGATAR_1736,chr20:47550000-47930000
2149,WGATAR_1740,chr20:47550000-47930000
2150,WGATAR_1743,chr20:47550000-47930000
2151,WGATAR_1740,chr20:47550000-47930000
2152,WGATAR_1740,chr20:47550000-47930000
2153,WGATAR_1740,chr20:47550000-47930000
2154,WGATAR_1740,chr20:47550000-47930000
2155,WGATAR_1740,chr20:47550000-47930000
2156,WGATAR_1740,chr20:47550000-47930000
2157,WGATAR_1741,chr20:47550000-47930000
2158,WGATAR_1741,chr20:47550000-47930000
2159,WGATAR_1741,chr20:47550000-47930000
2160,WGATAR_1741,chr20:47550000-47930000
2161,WGATAR_1741,chr20:47550000-47930000
2162,WGATAR_1741,chr20:47550000-47930000
2163,WGATAR_1741,chr20:47550000-47930000
2164,WGATAR_1738,chr20:47550000-47930000
2165,WGATAR_1738,chr20:47550000-47930000
2166,WGATAR_1738,chr20:47550000-47930000
2167,WGATAR_1737,chr20:47550000-47930000
2168,WGATAR_1737,chr20:47550000-47930000
2169,WGATAR_1737,chr20:47550000-47930000
2170,WGATAR_1737,chr20:47550000-47930000
2171,WGATAR_1737,chr20:47550000-47930000
2172,WGATAR_1737,chr20:47550000-47930000
2173,WGATAR_1737,chr20:47550000-47930000
2174,WGATAR_1737,chr20:47550000-47930000
2175,WGATAR_1738,chr20:47550000-47930000
2176,WGATAR_1737,chr20:47550000-47930000
2177,WGATAR_1735,chr20:47550000-47930000
2178,WGATAR_1735,chr20:47550000-47930000
2179,WGATAR_1735,chr20:47550000-47930000
2180,WGATAR_1735,chr20:47550000-47930000
2181,WGATAR_1735,chr20:47550000-47930000
2182,WGATAR_1737,chr20:47550000-47930000
2183,WGATAR_1737,chr20:47550000-47930000
2184,WGATAR_1737,chr20:47550000-47930000
2185,WGATAR_1737,chr20:47550000-47930000
2186,WGATAR_1737,chr20:47550000-47930000
2187,WGATAR_1739,chr20:47550000-47930000
2188,WGATAR_1739,chr20:47550000-47930000
2189,WGATAR_1739,chr20:47550000-47930000
2190,WGATAR_1739,chr20:47550000-47930000
2191,WGATAR_1739,chr20:47550000-47930000
2192,WGATAR_1739,chr20:47550000-47930000
2193,WGATAR_1739,chr20:47550000-47930000
2194,WGATAR_1739,chr20:47550000-47930000
2195,WGATAR_1738,chr20:47550000-47930000
2196,WGATAR_1738,chr20:47550000-47930000
2197,WGATAR_1738,chr20:47550000-47930000
2198,WGATAR_1738,chr20:47550000-47930000
2199,WGATAR_1721,chr20:47550000-47930000
2200,WGATAR_1722,chr20:47550000-47930000
2201,WGATAR_1708,chr20:47550000-47930000
2202,WGATAR_1715,chr20:47550000-47930000
2203,WGATAR_1715,chr20:47550000-47930000
2204,WGATAR_1715,chr20:47550000-47930000
2205,WGATAR_1715,chr20:47550000-47930000
2206,WGATAR_1715,chr20:47550000-47930000
2207,WGATAR_1715,chr20:47550000-47930000
2208,WGATAR_1715,chr20:47550000-47930000
2209,WGATAR_1715,chr20:47550000-47930000
2210,WGATAR_1714,chr20:47550000-47930000
2211,WGATAR_1715,chr20:47550000-47930000
2212,WGATAR_1715,chr20:47550000-47930000
2213,WGATAR_1710,chr20:47550000-47930000
2214,WGATAR_1710,chr20:47550000-47930000
2215,WGATAR_1710,chr20:47550000-47930000
2216,WGATAR_1710,chr20:47550000-47930000
2217,WGATAR_1715,chr20:47550000-47930000
2218,WGATAR_1714,chr20:47550000-47930000
2219,WGATAR_1710,chr20:47550000-47930000
2220,WGATAR_1713,chr20:47550000-47930000
2221,WGATAR_1716,chr20:47550000-47930000
2222,WGATAR_1713,chr20:47550000-47930000
2223,WGATAR_1713,chr20:47550000-47930000
2224,WGATAR_1713,chr20:47550000-47930000
2225,WGATAR_1713,chr20:47550000-47930000
2226,WGATAR_1713,chr20:47550000-47930000
2227,WGATAR_1713,chr20:47550000-47930000
2228,WGATAR_1714,chr20:47550000-47930000
2229,WGATAR_1713,chr20:47550000-47930000
2230,WGATAR_1713,chr20:47550000-47930000
2231,WGATAR_1713,chr20:47550000-47930000
2232,WGATAR_1714,chr20:47550000-47930000
2233,WGATAR_1714,chr20:47550000-47930000
2234,WGATAR_1714,chr20:47550000-47930000
2235,WGATAR_1710,chr20:47550000-47930000
2236,WGATAR_1710,chr20:47550000-47930000
2237,WGATAR_1722,chr20:47550000-47930000
2238,WGATAR_1709,chr20:47550000-47930000
2239,WGATAR_1709,chr20:47550000-47930000
2240,WGATAR_1709,chr20:47550000-47930000
2241,WGATAR_1709,chr20:47550000-47930000
2242,WGATAR_1709,chr20:47550000-47930000
2243,WGATAR_1709,chr20:47550000-47930000
2244,WGATAR_1709,chr20:47550000-47930000
2245,WGATAR_1709,chr20:47550000-47930000
2246,WGATAR_1709,chr20:47550000-47930000
2247,WGATAR_1709,chr20:47550000-47930000
2248,WGATAR_1709,chr20:47550000-47930000
2249,WGATAR_1707,chr20:47550000-47930000
2250,WGATAR_1708,chr20:47550000-47930000
2251,WGATAR_1708,chr20:47550000-47930000
2252,WGATAR_1708,chr20:47550000-47930000
2253,WGATAR_1709,chr20:47550000-47930000
2254,WGATAR_1712,chr20:47550000-47930000
2255,WGATAR_1710,chr20:47550000-47930000
2256,WGATAR_1711,chr20:47550000-47930000
2257,WGATAR_1710,chr20:47550000-47930000
2258,WGATAR_1710,chr20:47550000-47930000
2259,WGATAR_1710,chr20:47550000-47930000
2260,WGATAR_1711,chr20:47550000-47930000
2261,WGATAR_1711,chr20:47550000-47930000
2262,WGATAR_1711,chr20:47550000-47930000
2263,WGATAR_1711,chr20:47550000-47930000
2264,WGATAR_1712,chr20:47550000-47930000
2265,WGATAR_1711,chr20:47550000-47930000
2266,WGATAR_1711,chr20:47550000-47930000
2267,WGATAR_1712,chr20:47550000-47930000
2268,WGATAR_1712,chr20:47550000-47930000
2269,WGATAR_1712,chr20:47550000-47930000
2270,WGATAR_1712,chr20:47550000-47930000
2271,WGATAR_1716,chr20:47550000-47930000
2272,WGATAR_1716,chr20:47550000-47930000
2273,WGATAR_1716,chr20:47550000-47930000
2274,WGATAR_1726,chr20:47550000-47930000
2275,WGATAR_1724,chr20:47550000-47930000
2276,WGATAR_1724,chr20:47550000-47930000
2277,WGATAR_1725,chr20:47550000-47930000
2278,WGATAR_1725,chr20:47550000-47930000
2279,WGATAR_1725,chr20:47550000-47930000
2280,WGATAR_1726,chr20:47550000-47930000
2281,WGATAR_1726,chr20:47550000-47930000
2282,WGATAR_1723,chr20:47550000-47930000
2283,WGATAR_1726,chr20:47550000-47930000
2284,WGATAR_1726,chr20:47550000-47930000
2285,WGATAR_1727,chr20:47550000-47930000
2286,WGATAR_1727,chr20:47550000-47930000
2287,WGATAR_1727,chr20:47550000-47930000
2288,WGATAR_1727,chr20:47550000-47930000
2289,WGATAR_1724,chr20:47550000-47930000
2290,WGATAR_1723,chr20:47550000-47930000
2291,WGATAR_1719,chr20:47550000-47930000
2292,WGATAR_1723,chr20:47550000-47930000
2293,WGATAR_1722,chr20:47550000-47930000
2294,WGATAR_1722,chr20:47550000-47930000
2295,WGATAR_1722,chr20:47550000-47930000
2296,WGATAR_1722,chr20:47550000-47930000
2297,WGATAR_1722,chr20:47550000-47930000
2298,WGATAR_1722,chr20:47550000-47930000
2299,WGATAR_1723,chr20:47550000-47930000
2300,WGATAR_1723,chr20:47550000-47930000
2301,WGATAR_1723,chr20:47550000-47930000
2302,WGATAR_1723,chr20:47550000-47930000
2303,WGATAR_1723,chr20:47550000-47930000
2304,WGATAR_1723,chr20:47550000-47930000
2305,WGATAR_1723,chr20:47550000-47930000
2306,WGATAR_1723,chr20:47550000-47930000
2307,WGATAR_1727,chr20:47550000-47930000
2308,WGATAR_1727,chr20:47550000-47930000
2309,WGATAR_1727,chr20:47550000-47930000
2310,WGATAR_1719,chr20:47550000-47930000
2311,WGATAR_1718,chr20:47550000-47930000
2312,WGATAR_1718,chr20:47550000-47930000
2313,WGATAR_1718,chr20:47550000-47930000
2314,WGATAR_1718,chr20:47550000-47930000
